"project_id","final_status"
"kkst1200533598",0
"kkst96143003",1
"kkst1722250115",0
"kkst1457756528",0
"kkst1372524826",1
"kkst725583681",1
"kkst182746878",0
"kkst1424698430",0
"kkst2127146297",0
"kkst1870338183",1
"kkst2050909244",0
"kkst869385933",1
"kkst2065076701",1
"kkst1316430091",1
"kkst1886837296",1
"kkst684639087",1
"kkst1201031455",0
"kkst469763065",1
"kkst749903437",0
"kkst1616515270",1
"kkst181726769",0
"kkst153192013",0
"kkst1721492696",1
"kkst214601592",1
"kkst1650145504",1
"kkst1723766403",0
"kkst398526855",1
"kkst967560206",0
"kkst2121226804",1
"kkst454128412",0
"kkst2098273627",1
"kkst1618986445",1
"kkst13766751",1
"kkst953039779",1
"kkst671487402",1
"kkst366540209",1
"kkst717794169",0
"kkst793439506",0
"kkst1001600663",1
"kkst2092596729",0
"kkst613635449",1
"kkst1124930872",1
"kkst1778071991",0
"kkst628368561",1
"kkst1320324785",0
"kkst724167734",0
"kkst533228258",0
"kkst92661625",0
"kkst1070918638",1
"kkst71726771",0
"kkst861425931",0
"kkst1904863743",1
"kkst1409865809",0
"kkst382532701",1
"kkst505969351",1
"kkst273243339",0
"kkst577646448",1
"kkst1792585011",1
"kkst286455912",1
"kkst144515436",1
"kkst1493908140",1
"kkst1387159279",0
"kkst1014738284",0
"kkst946935173",0
"kkst1601465491",0
"kkst1396167032",0
"kkst1092085637",0
"kkst603263173",0
"kkst2088489371",0
"kkst919436228",0
"kkst2001223520",0
"kkst837217433",0
"kkst1275215929",0
"kkst1748224626",1
"kkst582253805",1
"kkst1195444260",0
"kkst671743485",1
"kkst1901423032",0
"kkst174233422",0
"kkst209618495",0
"kkst127039583",1
"kkst453412381",1
"kkst531534847",0
"kkst447420270",1
"kkst1885753769",0
"kkst962930816",0
"kkst1299562938",0
"kkst1822504771",1
"kkst184744485",0
"kkst980982747",0
"kkst909896187",1
"kkst1610363188",1
"kkst1553956435",1
"kkst268188970",0
"kkst297846769",1
"kkst1844972760",0
"kkst1858336207",1
"kkst1105097948",0
"kkst565741860",0
"kkst1806758654",0
"kkst912469323",0
"kkst60184218",1
"kkst1758493299",1
"kkst1599088543",0
"kkst1704594516",1
"kkst1161607459",0
"kkst868890138",0
"kkst1643250932",0
"kkst527073476",1
"kkst1125992761",0
"kkst1146474667",0
"kkst1343494619",0
"kkst1123290125",0
"kkst863275458",0
"kkst1250680406",0
"kkst1706746427",0
"kkst1073325609",1
"kkst248694423",1
"kkst1087268345",1
"kkst1285143575",1
"kkst1881326691",0
"kkst1640487797",1
"kkst1159295716",0
"kkst1430483779",1
"kkst1919001608",1
"kkst1889098555",0
"kkst295096141",1
"kkst890442924",1
"kkst1751891390",1
"kkst2147199811",0
"kkst427062886",0
"kkst1281378972",1
"kkst793769366",1
"kkst1795026527",0
"kkst1704074459",0
"kkst1757134533",1
"kkst1939977261",0
"kkst993676067",0
"kkst294833499",0
"kkst1548784254",1
"kkst2072804810",0
"kkst1575572801",1
"kkst1862579676",0
"kkst955639790",0
"kkst2123311574",0
"kkst1495921876",1
"kkst961351314",0
"kkst182826447",1
"kkst2126560872",0
"kkst1995501963",0
"kkst1212977034",1
"kkst1767979959",0
"kkst1494426632",0
"kkst1198526855",1
"kkst1842864032",1
"kkst397587345",0
"kkst407311495",1
"kkst150928948",1
"kkst1580821927",0
"kkst518888637",1
"kkst701260174",0
"kkst1531766217",1
"kkst1991955389",1
"kkst2004048743",0
"kkst142667766",1
"kkst1536958045",1
"kkst75548098",0
"kkst1926046606",0
"kkst1861699161",1
"kkst1829543850",0
"kkst1509318606",1
"kkst130470719",0
"kkst1448158320",1
"kkst500603005",1
"kkst1907998481",0
"kkst1774662092",1
"kkst2119328387",1
"kkst554609543",0
"kkst1560919980",1
"kkst534259676",1
"kkst746431684",1
"kkst499070061",1
"kkst1505054804",0
"kkst4987743",0
"kkst5940745",1
"kkst1709553176",1
"kkst614728743",0
"kkst1797478810",0
"kkst1848233086",0
"kkst1068319973",0
"kkst2032024886",1
"kkst168444023",0
"kkst1463162281",1
"kkst1490899570",1
"kkst975310979",0
"kkst164174192",0
"kkst2031145513",1
"kkst886331981",0
"kkst1985769627",1
"kkst1908206015",1
"kkst204431135",1
"kkst1998273174",1
"kkst2040026483",1
"kkst109390317",1
"kkst1764853907",0
"kkst2117454112",1
"kkst1109180275",0
"kkst577455447",0
"kkst1048930614",0
"kkst1969931717",0
"kkst102832222",1
"kkst1975618389",0
"kkst49831656",0
"kkst1986174272",0
"kkst1388749",1
"kkst725011301",0
"kkst1725040442",1
"kkst2045637131",1
"kkst2030525592",1
"kkst137126531",1
"kkst1174474306",1
"kkst697307192",0
"kkst1033379330",1
"kkst559672428",0
"kkst1695461060",1
"kkst212778535",0
"kkst845446350",0
"kkst398661522",0
"kkst28392943",0
"kkst767669195",1
"kkst1203126830",0
"kkst1030086405",0
"kkst1714937989",0
"kkst669425348",0
"kkst1638367943",1
"kkst229349014",1
"kkst59538218",0
"kkst122055189",1
"kkst1266050125",1
"kkst1070546880",1
"kkst1452753486",0
"kkst1470817797",1
"kkst99357177",0
"kkst121641898",1
"kkst1611725287",1
"kkst1725763515",0
"kkst1844821207",1
"kkst1185915413",0
"kkst584473449",1
"kkst232215261",1
"kkst970464817",1
"kkst1041042198",0
"kkst641559264",1
"kkst211996892",1
"kkst334935690",0
"kkst1700603279",0
"kkst2026305436",1
"kkst1798156130",0
"kkst1862605461",1
"kkst1075881137",0
"kkst1626876981",1
"kkst2099933071",0
"kkst1228516045",0
"kkst1029088517",0
"kkst1908309468",0
"kkst2115953603",1
"kkst1915345880",0
"kkst964821694",0
"kkst1710937892",1
"kkst1413103838",1
"kkst1487730220",1
"kkst1452265149",0
"kkst841017135",0
"kkst1740124861",1
"kkst881752168",0
"kkst346481308",1
"kkst1977554958",1
"kkst816211219",0
"kkst591085263",0
"kkst728628224",1
"kkst1243568608",0
"kkst1700222944",0
"kkst1318886254",1
"kkst892562728",0
"kkst1936007364",0
"kkst2107934260",0
"kkst1845376812",1
"kkst910603563",1
"kkst1801015281",0
"kkst1207061707",0
"kkst2022000313",0
"kkst1191481691",0
"kkst70770778",1
"kkst1456875447",1
"kkst223724618",1
"kkst357770627",1
"kkst1353940877",0
"kkst86293262",0
"kkst293560851",0
"kkst804649042",0
"kkst1333969379",1
"kkst1633928245",1
"kkst612359296",1
"kkst1709409756",0
"kkst66075066",1
"kkst1812968026",1
"kkst853764100",1
"kkst1725044754",0
"kkst1772118595",0
"kkst1597628117",1
"kkst186466502",0
"kkst1535573263",1
"kkst707654709",1
"kkst988109265",0
"kkst345754070",0
"kkst287425578",1
"kkst1451937449",1
"kkst749525182",0
"kkst805383225",1
"kkst987047824",1
"kkst511544445",0
"kkst25365477",1
"kkst708069521",0
"kkst549670040",1
"kkst2011659405",0
"kkst1683143926",1
"kkst1681994942",0
"kkst236895072",0
"kkst173235744",0
"kkst1283253279",0
"kkst1867542636",1
"kkst1408021176",0
"kkst1225028386",0
"kkst1495807097",1
"kkst967289704",0
"kkst183534728",1
"kkst947823249",1
"kkst679846677",0
"kkst1343744061",0
"kkst1631825958",1
"kkst1477258286",0
"kkst900878812",0
"kkst217569374",0
"kkst553682205",0
"kkst916472687",0
"kkst187471017",0
"kkst377311468",1
"kkst1201264317",0
"kkst2143111476",0
"kkst1138633837",0
"kkst1819349174",1
"kkst965769076",0
"kkst620941915",1
"kkst62603392",1
"kkst212307434",0
"kkst432350107",0
"kkst825535275",0
"kkst1189628193",1
"kkst1244878442",1
"kkst1024099939",0
"kkst796523547",1
"kkst828934724",0
"kkst1763391364",0
"kkst1714832781",0
"kkst1600246959",0
"kkst201150081",0
"kkst1412101838",0
"kkst220316814",0
"kkst567731206",0
"kkst1900739499",1
"kkst486776392",1
"kkst1414601728",0
"kkst1648675226",0
"kkst90037211",1
"kkst552358944",1
"kkst1486167264",1
"kkst42847450",1
"kkst1227662461",1
"kkst440074770",1
"kkst501279503",1
"kkst2094005026",1
"kkst697381509",0
"kkst1135452743",0
"kkst1052775326",1
"kkst460561639",1
"kkst1466598",1
"kkst1288972996",1
"kkst72712409",0
"kkst690607922",1
"kkst862773042",1
"kkst2074659555",1
"kkst1873892305",0
"kkst600740375",0
"kkst1110084256",1
"kkst306758187",0
"kkst1229101390",1
"kkst1047758637",0
"kkst150224569",0
"kkst901498293",0
"kkst1732621837",1
"kkst393793108",0
"kkst737415818",1
"kkst1879051087",1
"kkst1555969266",1
"kkst142673055",1
"kkst355632398",1
"kkst1166433565",0
"kkst1921463696",0
"kkst131325573",0
"kkst70264563",1
"kkst2047146704",1
"kkst1095751244",0
"kkst652217332",0
"kkst1681378078",1
"kkst421212217",1
"kkst286084461",0
"kkst1784689607",1
"kkst544202143",0
"kkst1881007494",1
"kkst448774224",1
"kkst907962896",1
"kkst2080685631",1
"kkst612786744",1
"kkst282624875",0
"kkst725168627",0
"kkst1555151465",0
"kkst980739993",1
"kkst1347709857",0
"kkst1219082552",1
"kkst397777921",0
"kkst488506153",1
"kkst1149276709",1
"kkst879942435",0
"kkst2040755752",0
"kkst1108751130",0
"kkst173595014",1
"kkst867180760",1
"kkst220358426",0
"kkst674884154",1
"kkst1115275087",1
"kkst1065614794",1
"kkst1747245862",0
"kkst1924050634",1
"kkst900416817",0
"kkst460031349",1
"kkst709128009",0
"kkst125154168",1
"kkst1855813678",0
"kkst1669616520",1
"kkst695864478",0
"kkst745397855",1
"kkst204699903",1
"kkst1397315790",0
"kkst1327024843",0
"kkst1343432573",0
"kkst1440639228",1
"kkst981920141",1
"kkst1731237297",1
"kkst590480414",0
"kkst233440899",1
"kkst1528526996",0
"kkst1820970521",0
"kkst1076903471",0
"kkst865648287",0
"kkst1109353247",1
"kkst1228133406",1
"kkst501043601",1
"kkst984837028",0
"kkst1484958050",0
"kkst1034895638",1
"kkst1292725715",1
"kkst1126261750",1
"kkst1193639755",0
"kkst1026100738",0
"kkst580242827",0
"kkst191446337",1
"kkst920269341",1
"kkst783359288",1
"kkst170182982",1
"kkst1025194287",1
"kkst1939515719",1
"kkst2010002698",1
"kkst880889770",1
"kkst1337284565",1
"kkst211897244",1
"kkst260372470",0
"kkst1354128617",1
"kkst588156065",1
"kkst1342574795",1
"kkst487102977",0
"kkst907099732",1
"kkst1709949361",0
"kkst1167496150",0
"kkst1318552355",1
"kkst916697715",0
"kkst2013172551",0
"kkst1900435955",1
"kkst1174633838",1
"kkst586383085",1
"kkst941189244",0
"kkst248634215",0
"kkst1246655235",1
"kkst1338655049",1
"kkst1034401456",1
"kkst185900883",1
"kkst1951490621",1
"kkst869132642",0
"kkst868901383",1
"kkst1354606690",1
"kkst1217254163",0
"kkst1794402458",0
"kkst375069998",1
"kkst454600855",0
"kkst257653915",1
"kkst2086951313",1
"kkst1937654815",1
"kkst1296551571",1
"kkst2090172957",1
"kkst43133694",0
"kkst1694081392",1
"kkst1326993145",1
"kkst1348791307",0
"kkst1708040252",1
"kkst1647920908",1
"kkst2052183240",1
"kkst1179540443",0
"kkst236326385",1
"kkst2080083800",1
"kkst1406590832",1
"kkst1223933458",1
"kkst1353692296",1
"kkst1687053626",1
"kkst1915494106",0
"kkst1614317414",1
"kkst1648114521",0
"kkst1406045533",1
"kkst868837569",0
"kkst1481738086",1
"kkst124726911",0
"kkst1992916230",1
"kkst415626272",0
"kkst5001951",1
"kkst1766749777",1
"kkst1157008457",0
"kkst1345265682",1
"kkst397707562",1
"kkst1793196695",0
"kkst925657760",1
"kkst729055740",1
"kkst228882903",1
"kkst69106558",1
"kkst2030342568",1
"kkst1060309625",1
"kkst426048200",1
"kkst520343928",1
"kkst1156984234",1
"kkst106493567",0
"kkst331947868",1
"kkst133153455",0
"kkst516810047",1
"kkst589579004",0
"kkst1590346219",1
"kkst139821004",0
"kkst987061659",0
"kkst1860586901",0
"kkst701031116",0
"kkst1192510918",0
"kkst332626738",1
"kkst1874992339",0
"kkst331121104",1
"kkst511121378",1
"kkst239904050",0
"kkst541641893",0
"kkst1696252836",0
"kkst1083519649",0
"kkst1392868576",0
"kkst76837995",1
"kkst1598682429",0
"kkst403703463",1
"kkst1056936514",0
"kkst667439887",1
"kkst959654205",1
"kkst859976778",0
"kkst1722631461",1
"kkst1835412296",1
"kkst1852784175",1
"kkst747293227",0
"kkst605389224",0
"kkst1870098030",0
"kkst153060582",0
"kkst1494456295",1
"kkst1729665434",1
"kkst492236659",1
"kkst1104923604",0
"kkst1738409067",1
"kkst1535262438",0
"kkst653359308",1
"kkst1201999443",1
"kkst1739412315",1
"kkst1883008936",0
"kkst721179876",1
"kkst515095639",1
"kkst217071849",0
"kkst1782550981",1
"kkst1387223269",1
"kkst1760134123",1
"kkst498300200",0
"kkst1840252247",0
"kkst1138489783",1
"kkst272456050",1
"kkst1519280243",0
"kkst1966477698",1
"kkst1333503267",0
"kkst485868569",1
"kkst1513527555",1
"kkst1108000381",1
"kkst1735549101",0
"kkst264332335",1
"kkst221560502",0
"kkst1211291122",0
"kkst1591955216",0
"kkst1617543101",0
"kkst447576500",1
"kkst1805313084",0
"kkst784619918",1
"kkst1991306903",1
"kkst1314220980",1
"kkst907663458",1
"kkst396223171",1
"kkst1539660295",1
"kkst1776332844",1
"kkst1885606888",1
"kkst1054860858",0
"kkst244763450",1
"kkst243762630",0
"kkst1845233471",0
"kkst138368369",0
"kkst934996756",0
"kkst1082277659",1
"kkst1883103965",0
"kkst1877182337",1
"kkst2026166480",0
"kkst1884787051",0
"kkst385252619",0
"kkst1995315381",0
"kkst1738670632",0
"kkst283634904",0
"kkst1441137302",1
"kkst1437777649",0
"kkst774399083",0
"kkst676462296",0
"kkst1851640697",0
"kkst516833776",0
"kkst1454223177",1
"kkst2113499726",0
"kkst2104759603",1
"kkst2143131911",0
"kkst1274814653",0
"kkst472675907",1
"kkst92235401",0
"kkst1452596495",0
"kkst1692297793",0
"kkst1916466035",0
"kkst2096436628",1
"kkst614439115",0
"kkst1501851251",1
"kkst1679379510",1
"kkst320440810",1
"kkst1624037853",1
"kkst773476008",0
"kkst1369003464",0
"kkst993666913",1
"kkst1013460627",1
"kkst1960445107",1
"kkst2135493553",0
"kkst37006355",0
"kkst959480010",0
"kkst494690396",1
"kkst1517749718",0
"kkst1735932476",1
"kkst754636078",1
"kkst151035860",0
"kkst2036881290",1
"kkst2072472995",0
"kkst1268512968",1
"kkst2090314421",0
"kkst2053003521",0
"kkst2006653117",1
"kkst569664021",1
"kkst1612243934",0
"kkst821754916",1
"kkst436017040",1
"kkst2048031556",0
"kkst236453542",1
"kkst1343852565",1
"kkst1453788358",1
"kkst831677666",1
"kkst1487427501",1
"kkst73172893",1
"kkst617722292",0
"kkst1381138356",0
"kkst1596892891",1
"kkst1739434427",0
"kkst1004216021",0
"kkst344751076",0
"kkst1267477836",1
"kkst894569656",0
"kkst1833225294",1
"kkst1309981713",0
"kkst229255853",1
"kkst1829664367",0
"kkst290106830",0
"kkst408339786",0
"kkst1054852440",1
"kkst1575610409",1
"kkst1491659558",0
"kkst953520596",0
"kkst220880373",0
"kkst1113688887",0
"kkst956903472",0
"kkst850718546",0
"kkst602212581",1
"kkst844430676",1
"kkst780167227",0
"kkst801919234",0
"kkst1480847954",0
"kkst1861471140",1
"kkst1951432947",0
"kkst1313241934",1
"kkst875394262",1
"kkst838694290",1
"kkst1704840932",0
"kkst84397204",1
"kkst1385267759",0
"kkst1766667989",1
"kkst903643153",1
"kkst1820342660",0
"kkst2127807344",0
"kkst638680792",0
"kkst1515394476",0
"kkst1452955690",0
"kkst656294976",0
"kkst11635323",1
"kkst963973460",1
"kkst16234825",1
"kkst1914221074",0
"kkst1352115809",1
"kkst1109413168",1
"kkst568242175",1
"kkst808551700",0
"kkst97930164",1
"kkst821893203",1
"kkst1502916238",0
"kkst736153312",0
"kkst22613317",1
"kkst90393108",1
"kkst778496186",1
"kkst569818131",1
"kkst1280269719",1
"kkst1374083680",1
"kkst1249158223",1
"kkst2095388887",1
"kkst1614827978",0
"kkst160352018",1
"kkst1156508853",1
"kkst1709974232",1
"kkst1925649144",1
"kkst719544147",0
"kkst920563842",1
"kkst201995883",0
"kkst1141529353",0
"kkst2013557835",0
"kkst1118738089",1
"kkst458346108",0
"kkst1479828050",1
"kkst1780758352",1
"kkst496779358",0
"kkst534080841",1
"kkst305864994",1
"kkst1734872392",1
"kkst1860696128",0
"kkst208470058",1
"kkst1187825740",0
"kkst2117186238",1
"kkst847936506",0
"kkst470806090",1
"kkst984295967",0
"kkst810436463",0
"kkst1758394682",1
"kkst195935347",1
"kkst607008268",1
"kkst1073411018",0
"kkst1560609520",0
"kkst104292153",0
"kkst400693557",0
"kkst107806103",1
"kkst1714183483",1
"kkst560063400",1
"kkst1759509132",0
"kkst2027398763",1
"kkst362384952",0
"kkst493236642",1
"kkst1586797176",1
"kkst1855863139",1
"kkst1590714267",0
"kkst751411941",0
"kkst790138266",1
"kkst676950981",0
"kkst409494296",1
"kkst2062348898",0
"kkst1836419133",1
"kkst245552136",1
"kkst1624620328",0
"kkst1116840327",1
"kkst962974973",1
"kkst666150524",0
"kkst1198058761",0
"kkst1264954563",1
"kkst1382444835",0
"kkst787607844",0
"kkst917786376",1
"kkst1516466259",0
"kkst917676705",0
"kkst403840362",1
"kkst1586755133",0
"kkst1974083878",1
"kkst1586872457",0
"kkst236446913",1
"kkst1004830984",1
"kkst1161915096",1
"kkst1836151246",1
"kkst466898065",1
"kkst1574140113",0
"kkst2019587788",1
"kkst547217991",0
"kkst238868550",0
"kkst1403699489",0
"kkst286051487",0
"kkst1195016126",1
"kkst733782441",1
"kkst1797223899",0
"kkst2115937316",0
"kkst423127733",1
"kkst1270835100",0
"kkst917788438",0
"kkst707421387",0
"kkst1784817538",0
"kkst1442530167",0
"kkst397615251",0
"kkst1228101465",0
"kkst74601860",1
"kkst2032550999",1
"kkst1756032196",1
"kkst1457610011",0
"kkst2070324445",1
"kkst467131253",0
"kkst647925010",1
"kkst1911256913",1
"kkst23146547",1
"kkst1448256549",0
"kkst264642887",1
"kkst1604099491",0
"kkst718522301",1
"kkst1982621601",0
"kkst1904635444",0
"kkst143829968",1
"kkst538316024",0
"kkst1513045767",1
"kkst1647614679",0
"kkst1996729175",1
"kkst2014969215",1
"kkst1616275302",1
"kkst1126393349",1
"kkst1502933506",0
"kkst2080406213",0
"kkst217964412",0
"kkst816493988",0
"kkst1928496457",1
"kkst730563621",0
"kkst474810709",1
"kkst448497165",1
"kkst1503320861",1
"kkst1114891461",0
"kkst1333375545",0
"kkst216593938",1
"kkst1046725233",1
"kkst969085496",1
"kkst324640352",0
"kkst102491926",1
"kkst1936834531",1
"kkst104592348",0
"kkst463057838",0
"kkst451338973",0
"kkst1383397531",1
"kkst1097735962",0
"kkst158754251",1
"kkst1253126438",1
"kkst1566215729",0
"kkst196514914",1
"kkst853586210",1
"kkst2111271273",0
"kkst555201696",0
"kkst139385281",1
"kkst2092575670",0
"kkst1832407103",1
"kkst2069317779",0
"kkst1358968586",1
"kkst1637603148",1
"kkst220347002",0
"kkst1551778933",0
"kkst648871698",1
"kkst801883088",0
"kkst492989933",1
"kkst1336390561",0
"kkst957223219",0
"kkst2081840937",0
"kkst196676450",1
"kkst2090722099",0
"kkst762340614",1
"kkst315763236",0
"kkst113697310",0
"kkst2057368317",1
"kkst112485978",0
"kkst241385652",1
"kkst1773031852",1
"kkst1013550096",1
"kkst211755179",0
"kkst1023946068",1
"kkst790842514",1
"kkst893880158",0
"kkst401273245",0
"kkst2136181719",1
"kkst109743947",1
"kkst1136006457",0
"kkst860042391",1
"kkst1075607266",1
"kkst134047291",0
"kkst661621793",1
"kkst2020146530",0
"kkst565736478",1
"kkst654116010",0
"kkst1865836398",1
"kkst1162908280",1
"kkst1406083052",1
"kkst384172236",1
"kkst1481802128",0
"kkst1470710079",0
"kkst201437230",0
"kkst973182433",1
"kkst873202506",0
"kkst1327321318",1
"kkst721791536",0
"kkst876556052",0
"kkst1738567503",0
"kkst1966437842",0
"kkst637892430",0
"kkst1291524326",1
"kkst1903377258",1
"kkst1543262276",1
"kkst1181845884",1
"kkst1366843207",1
"kkst1455518845",0
"kkst206320551",1
"kkst1678010004",1
"kkst101011400",1
"kkst1456855736",1
"kkst313882064",0
"kkst1337252559",1
"kkst1231132346",1
"kkst1074691039",0
"kkst1876078674",1
"kkst995361600",1
"kkst528122590",0
"kkst1216956844",0
"kkst162812786",1
"kkst787041548",0
"kkst1956711636",0
"kkst684168959",0
"kkst1674678945",1
"kkst397012613",1
"kkst288351812",0
"kkst291750465",1
